频道	liveId	liveSid	LiveName	LiveDesc	正在观看	Count
其他	671912504	44109316	【★+】夏小雪「视频主播」	【★+】夏小雪新人k歌主播求关注「视频主播」	5	1
其他	750755580	21260189	ＱＳ?左左	ＱＳ?左左 新主播 求关注	108	1
其他	765991090	28548583	黑龙江精灵 新货有用吗 【神秘120】	【星秀】黑龙江新人求关注情感电台与你同行 交真心友 求家人	102	1
其他	795118606	17848883	·ZOё·伟宸  九九八十一难	·ZOё·伟宸 新公会 新起点 新的向往  一组520棒棒糖卡簧	541	1
其他	847557210	85954516	清纯熟女杨秀  188卡永久簧 加友	【音艺】2193~熟女舒房~笑语语冠名直播时间下午2点到5点 招给力副会场控  	209	1
其他	958450258	14358353	舞帝?.王子浩【视频主播】求连麦	舞帝传媒]－５５０?王子浩 微信、淘宝搜索<<舞帝商城>>收藏、分享	112	1
其他	973867125	33524526	〆355621?妞爷（只做你的猪宝宝）	???妞爷?  唱着情歌说爱我	1	1
其他	1000492330	55629246	天下301-豪弟	【天下】豪弟  新主播求关注，天下招募才艺主播YY群1097900	1	1
其他	1005853959	84263218	你猜	你猜直播间	23	1
其他	1062579844	84803622	有波	有波读书户外	2	1
其他	1074781643	23785056	─╄OvЁ蓝雨丶以沫	【蓝雨】瘦沫 ?任意一组1314卡永久黄！新人求守护~	129	1
其他	1110656026	59327020	舞帝?.来来哥?新主播求关注	  [舞帝传媒来来哥]－531?微信、淘宝搜索<<舞帝商城>>收藏分享	490	1
其他	1135022788	56692184	苏小小	1997  苏小小 早上8点，下午2点	4	1
其他	1144804707	27424410	天下301— 峰少 扯犊子侃大山 不会唱	【天下】-峰少新主播求关注，天下招募才艺主播YY群10979009	9	1
其他	1195962756	75246975	─╄OvЁ蓝雨新人丶小眼易先生	【蓝雨】易总直播间	99	1
其他	1208256796	74249433	『天音3135小baby?	『天音3135』四川小baby??谁会伴我左右 求秒榜求守护	120	1
其他	1213826903	95518779	舞帝?.大圣【视频主播】	大圣...531?  微信、淘宝搜索<<舞帝商城>>收藏、	1	1
其他	1268122100	17407554	乐子	【欢喜就好】乐子?直播间，188卡簧，招主播+Qq1239668667！	6	1
其他	1274401728	20309432	【天娱】? 军欧巴 ? 开心就好	【天娱】? 军欧巴，用心去交每一个人。	71	1
其他	1305948748	24081908	【80-90】T-shirt上校	【８ｏ-９ｏ】MC上校，新主播求关注带给你们不一样的歌声	125	1
其他	1322979910	19628691	「 Ｃ＋ 」嘉 奇 晚上七点不见不散	「 Ｃ＋ 」嘉 奇 .感谢一路有你们	178	1
其他	1329914316	32620940	?゛Ｃhinａ娱樂﹎＂迪　迪﹤视频主播﹥	[Ｃhina]－１７１ 迪迪 新人求关注 嘛也不是	5	1
其他	1332556367	49095880	魅影	我说过 每个人我只会给一次交心的机会 且行且珍惜	13	1
其他	1351419158	84788796	舞帝?.Mc羽毛  右键关注我	[舞帝传媒]－６０８?羽毛     微信、淘宝搜索<<舞帝商城>>收藏、分享	1	1
其他	1355201927	74014255	ゞ╃启程★勇哥┋尊师托尼	勇哥上午11点下午6点直播求各界大手支持，，	3	1
其他	1355879062	13593737	MC佳睿  大约在8 点直播【尊师大傻】	MC佳睿	160	1
其他	1358817759	55682552	「御风」Ｄw.华 弟  大同丁禹丞	【 御风東薇 】山西 大同   歪歪前500强直播间   一组520卡黄马	133	1
其他	1359507503	22794587	?i Ｒ?时代?圣然???求连麦关注	【ＩＲ】时代?圣然 每晚六点不见不散 新人求关注	133	1
其他	1367017364	61329757	【娱+3440】木恩゛：右键关注T	【娱+3440】木恩゛招收主播丶包捧红，ＹＹ群：13845191	240	1
其他	1379440263	60441101	舞帝? 阿楠	[舞帝传媒]－６０８ MC阿楠  、淘宝搜索<<舞帝商城>>收藏、分享	5	1
其他	1403745160	31790758	【Z宇】媛媛  小毛驴儿激情热舞	【Z宇】媛媛  激情热舞 直播时间11点到14点18点到22点	790	1
其他	1439904961	11957752	【大咖】゛小东北【招主播】	[K歌]【大咖娱乐】゛招优秀男女才艺主播、歌手、星探、冠名、股东财团！	11	1
其他	1444717390	82133562	【时尚】古典辣妹冰雨~尊师七徒	【时尚娱乐】主播~冰雨~520棒棒糖卡黄~应聘主播加Q群756366备注来意	11	1
热门	1383971659	92447866	YY好声音-喵小特	清纯美女天籁之音	2080	1
热门	91203019	34347927	? i Ｒ?夏瑶 尊师阿哲	【ＩＲ】夏瑶   ?不忘初衷?  345招收优质主播加Y群14143021	4190	1
热门	407780327	90690240	【娱+】眯眯  ~大波妹子~	百变波霸女神眯眯	8049	1
热门	677946202	32066673	【领域】蜜大帅 漳州二姐 膨胀者	热辣舞蹈征服你	1762	1
热门	1446413771	95247277	【１＋】丶阳阳 【高迪没分手吧？】	【１＋】【菏泽代言人】  阳    阳我们每天早上十点晚上九点半	514	1
热门	62922347	30334200	多元音乐-DJ弈【视频主播】	   多 元 音 乐   DJ 弈   直 播 间   	1359	1
热门	1377206192	27799999	゛星火灬思  思	[聚点]十八般舞艺节目厅（招才艺主播/唛手/待遇高）	6936	1
热门	618145943	78394196	【星艺】伊人：右键关注我，点心，打卡	?星艺山西清纯可爱伊人?感谢大家的支持和陪伴●ω●考主播加Q群120911855	2957	1
热门	1445186524	54563626	舞帝?.酷7  恩师抚顺兜	舞帝传媒哈尔滨酷7逗比主播欢乐多	994	1
热门	1465538728	98723903	塔莉 过任务	天籁女神唱歌	2132	1
热门	1484831850	68269527	YY舞型舞秀-逗小妖	他们说我像贾静雯【鉑】＂ 逗 小 妖 应聘主播加Q群6791980＂	1702	1
热门	1427620072	34734200	多雅?热舞阿茹娜  爱师水观音	【ε?-多雅】内蒙古阿茹娜直播间 ?每天早上6.00晚上11.00开播谢谢大家！	1462	1
热门	123201221	62536556	【帝王】Mc博羽  携爱宠壮壮为了导航~	【帝王】Mc博羽-携萌宠壮壮-每天中午十一点，晚上7点-打卡-点心-感谢支持	957	1
热门	945894408	20571543	【鉑】5829＂玲.新主播求关注	玲玲清爽夏装	5714	1
热门	1434736180	15976689	舞+舞=倪兔雅?求棒棒糖	会跳街舞的萌妹子	1043	1
热门	992932602	98848776	22514【娱+951】文徒璐璐?	搞笑卖萌璐璐	3248	1
热门	914936512	88608115	『天音3135』李 白  我白单身~！！	『天音3135』重庆跃奥文化传媒公司！招主播 包捧！应聘加YY：777959  	6390	1
热门	916902378	19161711	China朵朵 尊师東方Baby.	欢快萌女小朵朵	2396	1
热门	338898865	19444531	26402檬小依、尊师谢小宇	气质女生檬小依	1064	1
热门	74594033	28832594	【7.天】纳 西 ?求秒榜啊	【⒎天】?纳 西直播间 谢谢有你的一路陪伴 	1515	1
热门	1461960640	20933620	『阿拉美』小晃晃求蓝色妖姬	甜美可人小公举	1021	1
热门	93723125	96133003	Ｇｏｄ朵 朵	【Ｇｏｄ娱樂】?Demi朵朵? 平面模特    校花    网游代言  	3006	1
热门	749089006	11891170	?i Ｒ?柳飘飘  快手29794073	【ＩＲ】江苏泰州*??柳飘飘??* 831招收优质主播加Y群14143021 	1007	1
热门	994012211	78521782	?i Ｒ?时代?七 宝  尊师阿哲	【ＩＲ】时代?七宝　直播时间 早上10点 晚上7点	3480	1
热门	342122047	54382700	?.小宝儿。杭州	小宝儿-爱抱抱	1229	1
热门	1251952040	86872848	天下301-赵千寻  玫瑰是我捡的	天下-301  赵千寻   湖北主播   继续跑	944	1
热门	1130026407	10414334	【刘老根】-张小天  猪头帮主 猪头天！	【刘老根】张小天直播间由 爱上第三人独家冠名！	1509	1
热门	1195490411	86857576	【刘老根】范范求守护	【刘老根】 籽侨范范-直播间 每天十点半与您相见、范范期待与您相约	793	1
动听	1489028045	54325368	【帝焰】雪梨	【帝焰】-  雪梨 -  中韩混血“小提琴”跳舞才艺美女主播  希望大家多支持 	926	1
动听	1155700013	98758974	伊   妹   哈喽你好	【启翀】伊妹任意520卡黄加好友  应聘主播加YY号：844887	884	1
动听	1382616700	28925591	素嗳.深情不及久伴	廊坊素嗳直播间 清理贡献为零黄马 安静唱歌  一组1314卡簧 不卡人情簧	844	1
动听	1441036991	98265240	【鉑】?小  凡 147191「励志凡」	【鉑】?小凡 湖南励志凡147191求关注	830	1
动听	1487552562	98527708	【話社】-雨  泽『视频主播』	[Ｋ歌]【話社传媒】招美女主播加歪歪群6666676	820	1
动听	1341452270	91868583	中娱★火箭丶13522	【中娱】实力歌手火箭每晚九点快乐K歌 <1314卡皇马褂>	815	1
动听	636742128	13665170	ＳｏＨｏ·妹倪流	【ＳＯＨＯ娱乐】 你姓流，你叫倪妹，你是最美的。  招聘Y群8999929 	789	1
动听	415133231	30835797	【热度】甘肃飞羽*求守护	【热度】甘肃飞羽，别丢下我不管，在这漆黑孤单的夜晚	780	1
动听	1471860676	55048273	【蓝调】夜风：免费点歌	【6098】  夜風 ?直播间 最暖心的歌声~：招字幕，场控，外宣！	748	1
动听	1484732933	55080784	"?．芒果娛樂゛本兮""虎哥爱徒"	?．芒果娛樂゛本兮?新主播?，一组任意礼物520终身皇马	672	1
动听	1120162126	77331845	【話社】-295613安静 棒棒哒	【話社】-安静 早9-11.晚8-12 话社主播招募Y群：9008879	668	1
动听	787564061	31865674	钱兜兜i  中午好	【L .V】钱兜兜?╰? 时间留下最真的人!	612	1
动听	1205294103	69946483	小璐，新货求关注^?_?^	Ｇｏｄ【蓝】小璐 努力加油。。。。。	594	1
动听	174897610	62194640	舞帝?.月  儿【安静唱歌 】	舞帝传媒-５５０月儿欢迎您~微信、淘宝搜索<<舞帝商城>>收藏、分享	582	1
动听	953313806	79353238	?柠小萌【这个时候还在的人 一定是真爱】	【Ｈua.Ke】 气质柠檬  YY那么大  总有爱我的英雄~~	579	1
动听	1450429161	70840629	ＳＲ ?゛  刘小薇  新主播求关注	「ＳＲ」?新人主播  刘小薇 直播间  1组520卡黄 求守护	574	1
动听	1122061585	98723534	CC	CC一组1314卡黄 快来关注我	553	1
动听	1104805391	66506581	China丶4153丶 嫣儿	【China 4153  嫣儿】  音乐从这里开始	543	1
动听	7919657	61672211	e缘☆ 城.伍.坏/尊师白浩	YY娱乐娜娜新人求关注 求秒榜送vp	534	1
动听	121301264	68085544	GT゛?苏畅 早10点和晚7点半直播	ＧＴ?°苏畅 　本直播间由大狼狗独家冠名	532	1
动听	1201130110	55644354	?ゞ 尐 熙 v?四月你好~求关注	?ゞ  尐熙 v  ? 一首情歌送给你~	527	1
动听	1089300213	98633182	汤圆儿妹妹 四月了，求关爱~	[Ｋ歌]播客传媒，招收美女主播 歌手 稳定管理 群号14361892	518	1
动听	1220456661	78873694	珠珠求管理	乐迪{珠珠】	514	1
动听	1340628829	53350579	[ 闽 ] 〃雅蔓の°新人求冠名 求守护	【闽】娱乐传媒 美女梦工厂  主播应聘考核群14561579	514	1
动听	1456615757	18972318	【倾心娱樂】苏小仙	【倾心娱樂】苏小仙直播间 新货求支持求守护 招收主播加Y群:8872756	508	1
动听	1428571391	95521655	Mc义总 我回来了！~	Mc任 义直播间 频道招冠名 带薪招聘场控 招聘主播QQ764633950	506	1
动听	1462655171	68279569	【帝王】可 儿  齐心协力  共创辉煌	【帝王】┊可儿 直播时间  10点—12点 ，16点—19点	485	1
动听	1451677118	97718299	◆〝帝王娱乐 ┊筱 雅 『视频主播』	【帝王娱乐】筱雅   早上9点到12点      晚上3点到6点	472	1
动听	1213991302	26923407	湖北荆州﹍雯静? 求守护	[湖北 荆州]?゛雯静“感谢每一位陪伴支持我的人.	420	1
动听	1207822801	29823288	5520新货百变萝莉小荔枝-朝6晚9播	５５２０-小荔枝，求守护！每天早6-14晚9-11点开播！	417	1
脱口秀	1421796244	67167547	舞帝?.小布叮【视频主播】	[舞帝传媒]－608小布叮【微信、淘宝搜索<<舞帝商城>>收藏 分享	12	1
脱口秀	1142536213	30138060	菜小主--YY女赌神	菜菜小主	11	1
脱口秀	216773028	83083280	830可儿	[Ｔime８⒊ｏ]可儿新主播求关注	10	1
脱口秀	589503624	69129804	『嘉梦』? 林 樊 梦想一个富婆！！	『嘉梦·２６２５』Mc林樊|招主播Q715693764  任意一组520礼物卡黄	10	1
脱口秀	1442706397	34213037	乐乐北鼻	★『芭樂』山东青岛新人主播疯狂的兔子~应聘主播加Q1332800799	10	1
脱口秀	1444291139	38447727	ゞ婷婷?：亲爱的救救榜啊	【亚帝】婷婷  新人主播求关注	10	1
脱口秀	1480827636	21260655	ＱＳ?微沫	ＱＳ?微沫   小仙女萌妹子	10	1
脱口秀	1494950447	65906729	「姿色娱乐」 ·   暴走格格	「姿色娱乐」. 暴走格格   新主播求关注求支持	10	1
脱口秀	1326972067	28459898	JR☆辽宁朝阳户外孙宝	JR 辽宁朝阳孙宝   新人求关注   月底跪求过任务	9	1
脱口秀	107522837	91785566	舞帝?文道（diao)	舞帝-550【文道】微信“917855966	8	1
脱口秀	1118196221	16934014	天下-老兵每天早上10点开播 晚上休息	【天下-】老兵直播间 新人求关注 	8	1
脱口秀	1180352063	45659892	Play 小井 B&R  努力直播。	【ＰＬ】小井直播间→官网www.madeinplay.com	8	1
脱口秀	1244598760	30886871	『港Du』<叫莪大BOSS、>	大BOSS关注牙哥4月10号首秀、	8	1
脱口秀	1304513757	22478262	【娱+】甜甜圈，求连麦	【娱+】甜甜圈，新人求关注，搞笑二人组合	8	1
脱口秀	1444718638	62133538	【时尚】~广东?饭饭	【时尚娱乐】~饭饭一组520卡黄.应聘主播加Q群756366	8	1
脱口秀	1138013017	25770944	[候健传媒】80后-田妞-尊师莫言	【侯健音乐】80后-田妞	7	1
脱口秀	1181507432	56337606	【BIG】多彩的天空&我要的幸福很简单	?B I G ? ? 多彩的天空?另类与众不同  新人?ヅ多多支持	7	1
脱口秀	1365789003	32516900	【时代】? 阮 阮 右键关注TA	【时代】? 阮阮 右键关注ta	7	1
脱口秀	1491136911	56838160	Y  J 雨姐	╰ Y  J ╯爱玲【招收美女主播】	7	1
脱口秀	1499439983	27592472	XYR杨小乐	XYR杨小乐	7	1
脱口秀	11779463	87508956	天下301-超脱	天下 超脱	6	1
脱口秀	1191963533	87280829	々．锦＋娱乐? 满 意 求关注	* 满意  * 新 主 播 求 土 豪 包 养 ！	5	1
脱口秀	1201361880	55188592	「御风」- 范 范 下午不直播	【御风】四川 妖娆范er~~一首情歌送给你们~求顶榜	5	1
脱口秀	1125060810	15212679	舞帝?小满哥搞笑我们是认真的两组66卡簧	[舞帝传媒]－608?  小满哥    微信、淘宝搜索<<舞帝商城	4	1
脱口秀	1230038931	21677678	「 Ｃ＋ 」ε??魏海洋	「 Ｃ＋ 」ε??魏海洋	4	1
脱口秀	1387360422	99279203	486856 ?娃娃   右键点关注！	T   娃娃?  哈尔滨人    ?陪伴是最好的见证、	4	1
脱口秀	1491687989	22029562	null	【音尚】伊伊 我的微笑很甜，嘻嘻 新主播 求关注 求鲜花 任意一组520卡黄	4	1
脱口秀	1115173621	61720582	娱+243 志小贱  打回原形了。	娱+243 志小贱  应聘主播加y群:2433336   	3	1
脱口秀	1380832628	99225197	中天	新主播第二天，精彩无限，求关注	3	1
脱口秀	1433617596	66758522	【风火】╰☆兄  赵	风火娱乐6758 兄赵直播间	2	1
其他	1445945584	16708051	─╄OvЁ蓝雨丶官窑     静待夫人归	[蓝雨] 官窑 哈尔滨走心小歌神 求秒榜的大哥与姐姐。	167	1
其他	1446244505	62633078	【名瑞传媒】-大齐帝国-小东北	格斗 拳击 逗比解说	126	1
其他	1446371692	32931514	颜值飙哭王宝强的梓样。	? 九九 ?  梓样 每天中午12点，	2	1
其他	1446777136	30765881	「御风887」-大T小T《兄妹组合》关注	「御风887」-大 T 小 T《兄妹组合》每天10-12点 19-21点 	556	1
其他	1447192381	98014664	─╄OvЁ蓝雨丶爱丽丝爱妃新主播求关注	【蓝雨】Alice和你一起的美好时光	520	1
其他	1450171019	96078672	国际??yy妍希儿☆	小李屯的妍宝宝	0	1
其他	1450194971	70843531	ＳＲ ?゛ 夏 天丶清凉的疯~	「ＳＲ」?新人主播夏天 需要陪伴 求关注求秒榜	950	1
其他	1451050990	60355282	【玖久】宋羽熙新主播求粉求守护	呆萌软汉子羽熙	156	1
其他	1451915156	52976564	冠群?.胖先生【新主播求连麦】	[冠群传媒胖先生]出售主播设备（520卡皇1314加好友）	133	1
其他	1452384790	60987276	【蓝调】温太医(小大夫)幽默暖男	【蓝调】网红温太医（小大夫）幽默暖男视频直播间，任意一组520卡黄.	328	1
其他	1452446156	98565528	海哥带你野外潇洒	辽宁盘锦山羊村羊汤馆★野外探索★	7	1
其他	1452667093	33411021	KG—帕妮妮，高冷女神	【金牌】土芒佳品-土豪螺蛳粉独家冠名，ＫＧ传媒广西柳州酷歌传媒	7739	1
其他	1452773334	83863365	涔涔	甜歌小魅	6	1
其他	1453773261	20264702	【伽蓝】Mc王小虎尊师佳晨	【伽蓝】Mc王小虎   做主播加Y群2323455	3	1
其他	1454027753	35605541	钓都娟子	「 Ｃ＋ 」钓都户外直播钓鱼	4	1
其他	1454128875	28272842	舞帝?.无?心【妖妹女仆5.18】	[舞帝传媒]－５５０?无心 微信、搜索<<舞帝商城>>收藏、分享	12	1
其他	1454941890	91812936	整人游戏-圆圆	唯爱娱乐?圆?圆【山西性感美女战场！求支援求保护！】	137	1
其他	1457038145	67147457	逗比搞笑小嘟嘟尊师冷小林	小嘟嘟	6	1
其他	1457041250	88415602	帝王 ┊艾菲 『你若盛开 花香自来 』	【帝王】艾菲 江苏小爱妃?  童音36D萌妹 上午10点晚8点求开第一个守护	281	1
其他	1457091913	99450430	【話社】狂热 新主播 Mc火观音	【話社】Ｍｃ狂热 新浪微博：Hs狂热  话社主播招募Y群：9008879	43	1
其他	1457930021	63648075	??星梦 ---千落  尊师晓东	?．土生土长 MC 千　落 	7	1
其他	1458027716	31723370	【靓】柒月 我很可爱 很萌 怎么没人关注	【靓】柒月 求大哥过任务 求冠名！！	473	1
其他	1458129872	57715046	?天宇＂吕少爷 （尊师李雪花）	?天宇５３８＂吕少爷 摇滚电台  520卡黄	21	1
其他	1460009455	93572348	【玖鼎】志旭	【玖鼎】志旭	1	1
其他	1460256497	18496795	?﹍Ｈoㄗe＂万群  去济南了！	[k歌]【皇家传媒】10抽成招收视频主播，有意者加QQ:4251933	302	1
其他	1461901172	28018113	舞帝?七哥七嫂残疾夫妻【视频主播】	舞帝269 ?七哥七嫂 微信、淘宝搜索<<舞帝商城>>收藏、分享	5	1
其他	1462199462	79211559	【話社】安徽-浩南【尊师云飞】	【話社】浩 南 直播间 新人求支持，每天开播时间中午12点到3点晚上7点到10点	348	1
其他	1462835074	18657133	yi  Nan   JiaYou!!!	 ?111灬一 男?   安徽小伙求关注！！！坚持就是胜利的标本在努力！！	7	1
其他	1464817196	30288411	? ??「 大鸭梨 」? ˊ??>	? ??「 大鸭梨 」? ˊ??每天18点开播，求连麦，求关注求守护！！！	127	1
其他	1466417142	42819368	「 Ｃ＋ 」《张博士》	「 Ｃ＋ 」张博士   要有爱心新主播得关注！！	4	1
其他	1466647250	21876422	★．星之舟★﹏木棉 可爱小虎妞	★．星之舟?木棉、新主播、求关注、求守护、招收主播YY号28021087	137	1
其他	1467222617	72255846	?天宇538＂ 烁 宝   师傅天佐	"?天宇538 "" 杨小烁  求秒榜  棒棒糖走一走"	185	1
其他	1467255940	28700165	飞扬-曼妮新人求关注	星主播 曼妮 新人求关注	5	1
其他	1468090405	33819049	舞帝★内蒙古福哥～求过任务	[Ｃhina舞帝]608－内蒙古微信  淘宝搜索《舞帝商城》收藏  分享	11	1
其他	1469682362	11728203	◣B K◢ 陈小峰	 ◣B K◢搞笑娱乐 陈小峰 宝贝有你我会更精彩	103	1
其他	1470262935	10691500	◎众心天菜-/子  烨°【实习主播】	[聊吧]【华同型男社】招收主播待遇丰厚包教会，主播面试请加QQ群：4191191	15539	1
其他	1470371714	86466447	〖天下』·小¨波「尊师ＡＫ」晚上10点直	[天下] - Mc天宇新主播求关注	1	1
其他	1470392059	58516469	TT.s  【小波】	yy [东北小波]	3	1
其他	1470673620	73091883	?°4623″Ｄw?梦　醒﹤隐风战将﹥	[Ｋ歌]AYJ00后90-80年代娱乐休闲会所-祝大家猴年大吉，万事顺心！	198	1
其他	1474408746	74007714	【話社】- 橙 风 ╰?守护心如?╯	【話社】-橙  风   一组188卡黄  招管理场控。	210	1
其他	1474493589	42238731	゛星火灬兮兮「钢管舞女神、不忘初心」	[星火]美女热舞来袭、高薪招主播/带薪招唛手	4794	1
其他	1476316145	87933402	MC云轩	         小鲜肉！！	164	1
其他	1477879986	27745459	MC大牙 找大哥大姐，	大牙哥 每天中午12点到3点直播 晚上7点到9点·掌声不段 快乐无限	1001	1
其他	1478599520	50828538	天下302-忧郁的仙子	【天下】-忧郁的仙子 新主播求守护求棒棒糖	134	1
其他	1478613455	31161605	【幻影】MC义涵~新货求关注~	【幻影】MC义涵 ★〖5个口红卡皇〗☆记得点心打卡哦~『感恩陪伴~感谢有你！』	936	1
其他	1478673520	79769875	◆〝帝王聊吧 ┊魔力  战为帝王	【帝王聊吧】魔力  上午10点到12点  下午7点到10点	594	1
其他	1478924872	15629093	╠Rɡ╣沫  兒 ヾ゛保守住自己的心~	╠荣光Rɡ╣小甜馨＊沫兒ˇˇ 招收主播+Ｙ群１３８０００００.	12	1
其他	1478928990	94728177	龙仔相亲交友，女神第一红包爵位惊喜。	龙仔相亲交友，女神第一红包爵位惊喜。	119	1
其他	1479058174	40838798	【领域】~☆瘾君子「生无可恋」	皖【领域ˉ娯樂】瘾君子  考主播加Y群12327174	1017	1
其他	1479262463	89186874	「Ｋｏｎｅ」帝筱昊，新主播求关注	「Ｋｏｎｅ」帝筱昊直播间任意520礼物卡黄做主播加微信1531263442	5	1
动听	1185202997	38227930	舞帝?实力唱将?石小帅?【视频主播】	[舞帝传媒]－５５０?石小帅 微信、淘宝搜索<<舞帝商城>>收藏、分享	414	1
动听	1350117190	21260468	ＱＳ?绯墨丶湖南	ＱＳ?绯墨   【招场控】	414	1
动听	1490521006	13798319	[话社] 兮颜	主播兮颜~  请多关注（兮颜由美联财团独家赞助）	329	1
动听	1205790797	46918432	长春爽儿 520棒棒糖卡永久皇马	长春新人爽儿520棒棒糖卡黄	317	1
动听	1485651700	82330467	zj 雅夕 新人求关注	zj  雅夕 新人求关注 早9点 晚5点	314	1
动听	1062402183	65058357	[七度] 辉哥【男高音】	[七度] 辉哥-男高音【招聘主播YY群：14566750】	311	1
动听	1259202169	16442954	姚姚   太阳女神求关注	姚姚 新人求关注 求守护 直播通知打√哦！！	276	1
动听	817396457	31208919	【BIG】MC金大痦子！~！~	【ＢＩＧ 娱 乐】?「金磊」勿忘心安  ！~	272	1
动听	65821456	50207045	舞帝?.大乐乐	[舞帝传媒]－269?大弥乐  微信、淘.宝搜索<<舞帝商城>	254	1
动听	1357413334	68263731	【鉑】＂ 安静の小鳄鱼爱洗澡	【鉑】＂ 安  静 应聘主播加Q群6791980＂	244	1
动听	1367017364	61329757	【娱+3440】木恩゛：右键关注T	【娱+3440】木恩゛招收主播丶包捧红，ＹＹ群：13845191	240	1
动听	1356378268	68937001	潇琳	＂ＷＭ゛潇琳~下星期就晚上见面吧，老娘要工作了，醉了~	237	1
动听	82220427	87782728	"?TMiao↗""?桃喵喵  新人求关注"	"?TMiao↗""?桃喵喵   新人求关注"	236	1
动听	1081796795	40583345	Fzˇ4058ˇ房大人儿	【Fz4058】 大人儿~来唠点接地气儿的！	227	1
动听	1498480414	25369885	神秘【帝+】メ 小 娴 ╰﹥?	【8 0 0 8】帝+メ 小 娴 ╰﹥? 新货求求支持 求关注 秒榜有惊喜	227	1
动听	1194783602	24745346	MC闹玲《尊师赛脸娃娃》	【ＨＲ红人】359312 闹玲求关注招聘主播y群：14183326 	225	1
动听	1477641821	42310141	ㄣMusiC丶素锦?视频主播	ㄣMusiC丶素锦  新人求关注  	217	1
动听	672136297	87778083	★．星之舟★蜜兔儿：且行且珍惜	★．星之舟娱乐 重庆妹子?蜜兔儿?欢迎回家 招聘主播YY号28021087	211	1
动听	1285907180	61021459	『NBa』闷骚大刁雷哥！！！帝雷	闷骚大刁雷哥！ 不忘初心	205	1
动听	1421290117	47970235	?゛麦嘉娱乐゛ 东方玉杰	【麦嘉娱乐】 国家级演绎家（东方玉杰）520卡黄  新主播 一个真正的灵魂歌手	204	1
动听	1215541229	44088914	★．星之舟★沈阳兔子? 【视频主播】	★．星之舟娱乐?兔子、求关注、求守护、求秒榜、招收主播YY号28021087	199	1
动听	1483796094	50783837	小草	【9诚娱乐传媒】小草的勇气，成熟又帅气，，男人的魅力 188卡皇 新人求关注	196	1
动听	1034951196	21260981	ＱＳ? 苏洛儿 久伴是给我最好的礼物	ＱＳ? 深圳妹纸可猛可萌 洛儿	184	1
动听	1341170496	24936588	?炫?青锋【西安主播】	【炫音娱乐】?．青锋：实实在在的灵魂歌手-西安主播	169	1
动听	1498238523	67949837	炫酷 贾玲	新主播贾玲，求关注	168	1
动听	1191164309	55179736	舞帝?.志 鹏【视频主播】	[舞帝传媒]－５５０?mc志鹏 一组520棒棒糖卡永久皇马?只为天边那个梦	159	1
动听	1119264497	70723609	ZL糖果  谁会陪我走到最后	【Z.L】糖果 陕西新主播求过任务！招收主播，麦手，歌手，DJ有意私聊	156	1
动听	1480941597	69025835	婕宝宝 新主播 求关注	『Ｖｅ星美』?、婕宝宝 6902招收主播 招聘群8888808	155	1
动听	1123050091	61516638	【星艺】手浩 早上好！	【星艺文化】炎浩 社会人聚集地~八卦主播~ 招主播加Q群120911855	142	1
动听	1487404309	58032313	【話社】大桃新货求守护-	【話社】 大桃一个专业跑调的唱歌主播！	142	1
脱口秀	1490116924	38856557	【品卓】珊珊，求秒榜；求关注；	珊珊	2	1
其他	1479262463	89186874	「Ｋｏｎｅ」帝筱昊，新主播求关注	「Ｋｏｎｅ」帝筱昊直播间任意520礼物卡黄做主播加微信1531263442	5	1
其他	1479922762	88069189	天下301-农村小夫妻	【天下】-山东农村小夫妻 新主播求关注，天下招募才艺主播YY群10979009	246	1
其他	1480703103	70500948	【JX】小懒猫	小懒猫	1	1
其他	1480740903	98662032	°Honey 安彤	安彤 新主播求关注！！！1314卡黄	108	1
其他	1480827636	21260655	ＱＳ?微沫	ＱＳ?微沫   小仙女萌妹子	10	1
其他	1480941597	69025835	婕宝宝 新主播 求关注	『Ｖｅ星美』?、婕宝宝 6902招收主播 招聘群8888808	155	1
其他	1481566568	70507480	【领域】-敏儿°新人求关注	【领域】敏儿，才艺主播二人转唱歌，求关注，考黄188，考主播加Y群5405555	3	1
其他	1481793123	61934745	【話社】- 叨?叨，新主播求关注！！！	【話社】叨叨  每天上午10点晚8点直播，招管理。 主播招募Y群：9008879	299	1
其他	1482072211	52658123	【大咖】；荣爷：求关注，求守护	大咖·荣爷	1	1
其他	1482204674	16680736	【醉＋】丶鳕狐ゞ	【醉＋】鳕狐 →直播间 →520棒棒糖卡皇灬后宫嫔妃丨佳丽三千灬←	5	1
其他	1482430234	58066908	【話社】-微微 做个快乐的小逗比！！	【話社】微微  一组188卡黄。話社主播招募Y群：9008879	8	1
其他	1483416113	35407262	舞帝?.大　峰 【唱唱歌、唠唠嗑】	[舞帝传媒]－531?大峰 微信、淘宝搜索<<舞帝商城>>收藏、分享	941	1
其他	1483592644	69629766	连鬼也风流	连鬼也风流	2	1
其他	1483612760	57440733	新人试播	鲲鹏传媒[视频]755909-招主播加QQ370516666	9	1
其他	1483659933	10392491	┋金门┋山东美儿	【金门娱乐】美儿 直播间 诚招男女主播，加ＹＹ好友73111111	5	1
其他	1484384079	58092009	【話社】2 + 3 双胞胎 欢乐无穷	【話社】-2 + 3每晚七点绿色直播 话社主播招募群9008879	137	1
